chr	start
chr21	15457796
chr21	15457813
chr21	15457821
chr21	15457852
chr21	15457860
chr21	15457948
chr21	15458064
chr21	15458077
chr21	15458171
chr21	15458329
chr21	15458361
chr21	15459406
chr21	15459497
chr21	15477993
chr21	15548221
chr21	15548225
chr21	15548227
chr21	15548265
chr21	15548270
chr21	15548274
chr21	15548301
chr21	15548315
chr21	15548326
chr21	15586013
chr21	15586029
chr21	15586062
chr21	15588531
chr21	15588540
chr21	15588565
chr21	15588571
chr21	15588588
chr21	15588608
chr21	15588624
chr21	15588627
chr21	15588635
chr21	15588642
chr21	15588645
chr21	15653462
chr21	15653474
chr21	15653489
chr21	15653523
chr21	15654985
chr21	15654987
chr21	15654993
chr21	15655030
chr21	15655034
chr21	15655039
chr21	15673414
chr21	15673417
chr21	15673457
chr21	15673462
chr21	15673481
chr21	15673489
chr21	15673520
chr21	15755373
chr21	15826550
chr21	15902359
chr21	15902363
chr21	15902375
chr21	15902412
chr21	15902419
chr21	15902453
chr21	15950613
chr21	15950622
chr21	15978352
chr21	15978404
chr21	15978408
chr21	15978413
chr21	15978441
chr21	15978453
chr21	15978457
chr21	16040948
chr21	16040964
chr21	16163898
chr21	16163902
chr21	16163914
chr21	16163962
chr21	16192286
chr21	16192334
chr21	16292715
chr21	16292721
chr21	16299317
chr21	16299369
chr21	16299424
chr21	16299721
chr21	16299755
chr21	16299767
chr21	16299773
chr21	16299781
chr21	16364482
chr21	16364491
chr21	16364492
chr21	16364506
chr21	16364507
chr21	16364558
chr21	16364559
chr21	16364566
chr21	16364567
chr21	16364598
chr21	16374298
chr21	16374423
chr21	16374439
chr21	16374493
chr21	16374539
chr21	16437255
chr21	16437263
chr21	16437268
chr21	16437271
chr21	16437274
chr21	16437283
chr21	16437286
chr21	16437289
chr21	16437296
chr21	16437302
chr21	16437324
chr21	16437340
chr21	16437345
chr21	16437352
chr21	16437356
chr21	16437360
chr21	16437366
chr21	16437368
chr21	16437380
chr21	16437383
chr21	16437386
chr21	16437392
chr21	16437395
chr21	16437397
chr21	16437415
chr21	16437418
chr21	16437425
chr21	16437487
chr21	16438166
chr21	16438234
chr21	16438235
chr21	16438239
chr21	16438240
chr21	16438246
chr21	16438247
chr21	16438271
chr21	16438272
chr21	16438278
chr21	16455785
chr21	16455900
chr21	16455901
chr21	16456020
chr21	16456021
chr21	16456036
chr21	16525187
chr21	16525314
chr21	16536634
chr21	16536666
chr21	16536668
chr21	16536767
chr21	16580654
chr21	16580680
chr21	16580711
chr21	16580737
chr21	16580771
chr21	16580810
chr21	16591747
chr21	16591763
chr21	16591796
chr21	16591854
chr21	16639204
chr21	16639386
chr21	16679967
chr21	16679983
chr21	16765063
chr21	16765175
chr21	16793158
chr21	16793273
chr21	16793307
chr21	16793348
chr21	16904381
chr21	16916266
chr21	16962739
chr21	16962876
chr21	16982816
chr21	16982823
chr21	16982832
chr21	16982860
chr21	16982865
chr21	16982869
chr21	16982910
chr21	16982921
chr21	16982962
chr21	16982966
chr21	16982986
chr21	16983010
chr21	17008633
chr21	17008643
chr21	17008789
chr21	17028833
chr21	17028864
chr21	17028885
chr21	17028922
chr21	17028938
chr21	17046408
chr21	17046415
chr21	17046424
chr21	17092757
chr21	17092788
chr21	17092802
chr21	17092809
chr21	17092851
chr21	17092863
chr21	17092867
chr21	17111291
chr21	17111342
chr21	17155998
chr21	17156002
chr21	17156058
chr21	17156072
chr21	17156103
chr21	17205059
chr21	17205063
chr21	17205065
chr21	17205133
chr21	17228992
chr21	17229012
chr21	17229026
chr21	17229033
chr21	17229042
chr21	17229070
chr21	17229080
chr21	17246043
chr21	17246055
chr21	17246099
chr21	17246102
chr21	17246108
chr21	17276992
chr21	17277134
chr21	17277218
chr21	17277224
chr21	17277238
chr21	17280488
chr21	17280502
chr21	17280509
chr21	17280518
chr21	17280553
chr21	17280561
chr21	17280562
chr21	17280636
chr21	17306336
chr21	17306356
chr21	17306400
chr21	17306410
chr21	17306412
chr21	17306416
chr21	17320076
chr21	17320116
chr21	17320162
chr21	17320165
chr21	17345279
chr21	17345285
chr21	17345309
chr21	17377487
chr21	17377532
chr21	17377548
chr21	17377576
chr21	17377592
chr21	17398803
chr21	17398823
chr21	17398837
chr21	17398848
chr21	17398853
chr21	17398891
chr21	17398893
chr21	17398897
chr21	17399371
chr21	17399375
chr21	17399377
chr21	17399387
chr21	17399415
chr21	17399424
chr21	17399431
chr21	17418581
chr21	17418583
chr21	17418593
chr21	17418621
chr21	17418626
chr21	17418630
chr21	17418637
chr21	17418651
chr21	17418671
chr21	17434212
chr21	17434243
chr21	17434313
chr21	17434316
chr21	17434317
chr21	17434455
chr21	17476901
chr21	17476932
chr21	17476946
chr21	17476953
chr21	17476957
chr21	17476962
chr21	17476990
chr21	17477006
chr21	17574764
chr21	17574818
chr21	17574827
chr21	17574855
chr21	17574867
chr21	17574871
chr21	17620039
chr21	17620043
chr21	17620045
chr21	17620055
chr21	17620086
chr21	17655041
chr21	17655153
chr21	17657806
chr21	17690478
chr21	17707622
chr21	17707642
chr21	17707656
chr21	17707672
chr21	17707700
chr21	17707710
chr21	17707712
chr21	17707716
chr21	17725646
chr21	17725657
chr21	17725691
chr21	17725707
chr21	17725714
chr21	17725735
chr21	17725745
chr21	17725747
chr21	17725751
chr21	17758566
chr21	17758576
chr21	17758578
chr21	17758582
chr21	17810953
chr21	17817012
chr21	17929021
chr21	17929027
chr21	17929037
chr21	17929065
chr21	17929095
chr21	17929115
chr21	17947776
chr21	17947783
chr21	17947790
chr21	17947800
chr21	17947846
chr21	17947973
chr21	17947989
chr21	17948019
chr21	17948050
chr21	17960484
chr21	17960517
chr21	17960532
chr21	17960584
chr21	17989092
chr21	17989100
chr21	17989103
chr21	17989123
chr21	17989137
chr21	17989144
chr21	17989153
chr21	17989181
chr21	17989191
chr21	17989193
chr21	18102476
chr21	18102500
chr21	18102510
chr21	18102520
chr21	18102532
chr21	18102568
chr21	18102579
chr21	18102593
chr21	18102599
chr21	18102613
chr21	18102620
chr21	18102624
chr21	18102657
chr21	18102667
chr21	18102673
chr21	18137060
chr21	18137094
chr21	18137105
chr21	18137110
chr21	18137138
chr21	18137154
chr21	18268440
chr21	18268505
chr21	18268522
chr21	18268715
chr21	18287003
chr21	18287173
chr21	18290102
chr21	18290167
chr21	18290171
chr21	18290174
chr21	18290301
chr21	18347555
chr21	18497451
chr21	18497589
chr21	18497602
chr21	18497680
chr21	18542223
chr21	18542248
chr21	18542253
chr21	18542281
chr21	18542291
chr21	18542301
chr21	18665219
chr21	18665231
chr21	18665239
chr21	18665262
chr21	18665270
chr21	18665272
chr21	18665294
chr21	18665339
chr21	18665366
chr21	18665372
chr21	18665388
chr21	18722694
chr21	18746397
chr21	18746469
chr21	18746543
chr21	18776825
chr21	18776846
chr21	18776877
chr21	18776885
chr21	18811232
chr21	18811305
chr21	18817513
chr21	18817519
chr21	18817557
chr21	18817587
chr21	18817618
chr21	18822897
chr21	18822913
chr21	18822941
chr21	18822950
chr21	18826252
chr21	18826259
chr21	18826276
chr21	18826282
chr21	18826284
chr21	18826306
chr21	18826322
chr21	18826356
chr21	18826380
chr21	18827129
chr21	18827138
chr21	18827140
chr21	18827149
chr21	18827180
chr21	18828308
chr21	18828347
chr21	18828364
chr21	18828381
chr21	18828387
chr21	18828389
chr21	18828419
chr21	18829645
chr21	18829668
chr21	18829963
chr21	18830047
chr21	18834159
chr21	18834189
chr21	18835171
chr21	18835175
chr21	18835177
chr21	18835187
chr21	18835212
chr21	18835220
chr21	18835231
chr21	18835276
chr21	18836422
chr21	18836616
chr21	18837669
chr21	18837673
chr21	18837713
chr21	18837722
chr21	18837729
chr21	18839290
chr21	18839321
chr21	18839351
chr21	18839395
chr21	18841553
chr21	18841589
chr21	18841591
chr21	18841597
chr21	18841614
chr21	18841621
chr21	18849985
chr21	18850048
chr21	18850056
chr21	18850089
chr21	18850100
chr21	18858325
chr21	18858336
chr21	18858356
chr21	18858370
chr21	18858386
chr21	18874515
chr21	18874601
chr21	18874621
chr21	18878773
chr21	18878777
chr21	18878785
chr21	18878789
chr21	18878831
chr21	18878865
chr21	18878871
chr21	18878873
chr21	18878889
chr21	18878903
chr21	18878951
chr21	18878967
chr21	18878989
chr21	18878991
chr21	18882680
chr21	18882855
chr21	18883029
chr21	18883033
chr21	18883047
chr21	18883051
chr21	18883084
chr21	18883115
chr21	18883143
chr21	18885811
chr21	18885833
chr21	18885836
chr21	18885855
chr21	18885860
chr21	18885873
chr21	18885880
chr21	18885899
chr21	18885902
chr21	18885917
chr21	18885922
chr21	18885930
chr21	18885950
chr21	18885979
chr21	18887683
chr21	18887725
chr21	18887734
chr21	18887744
chr21	18887851
chr21	18887855
chr21	18887857
chr21	18887867
chr21	18887895
chr21	18887900
chr21	18887925
chr21	18887945
chr21	18887956
chr21	18887986
chr21	18888002
chr21	18888040
chr21	18896818
chr21	18896842
chr21	18896950
chr21	18897063
chr21	18900268
chr21	18900431
chr21	18900440
chr21	18900720
chr21	18900756
chr21	18900760
chr21	18900785
chr21	18900787
chr21	18900793
chr21	18900801
chr21	18900817
chr21	18900954
chr21	18900969
chr21	18901006
chr21	18901018
chr21	18901022
chr21	18901203
chr21	18901233
chr21	18901257
chr21	18901939
chr21	18901969
chr21	18902127
chr21	18902185
chr21	18902853
chr21	18902854
chr21	18902857
chr21	18902869
chr21	18902889
chr21	18906604
chr21	18906612
chr21	18906693
chr21	18906702
chr21	18906709
chr21	18913588
chr21	18913596
chr21	18913598
chr21	18913608
chr21	18913636
chr21	18913641
chr21	18913645
chr21	18913652
chr21	18913686
chr21	18913689
chr21	18913697
chr21	18935981
chr21	18935987
chr21	18936025
chr21	18936041
chr21	18936075
chr21	18936086
chr21	18952686
chr21	18952702
chr21	18952720
chr21	18952757
chr21	18952808
chr21	18952882
chr21	18976483
chr21	18976487
chr21	18976499
chr21	18976513
chr21	18976531
chr21	18976535
chr21	18976542
chr21	18985521
chr21	18985528
chr21	18985532
chr21	18985538
chr21	18985544
chr21	18985551
chr21	18985553
chr21	18985555
chr21	18985570
chr21	18985579
chr21	18985611
chr21	18985634
chr21	18985642
chr21	18985669
chr21	19004907
chr21	19004911
chr21	19004923
chr21	19004951
chr21	19004956
chr21	19004960
chr21	19004967
chr21	19005001
chr21	19009585
chr21	19009741
chr21	19040717
chr21	19040719
chr21	19040723
chr21	19049363
chr21	19049373
chr21	19049375
chr21	19063968
chr21	19063983
chr21	19065800
chr21	19065820
chr21	19065834
chr21	19065845
chr21	19065850
chr21	19065878
chr21	19065888
chr21	19065894
chr21	19066512
chr21	19066522
chr21	19066534
chr21	19066574
chr21	19066586
chr21	19066612
chr21	19066639
chr21	19066658
chr21	19066669
chr21	19066679
chr21	19094955
chr21	19094961
chr21	19095029
chr21	19095052
chr21	19095102
chr21	19107963
chr21	19107987
chr21	19107994
chr21	19108010
chr21	19108017
chr21	19108115
chr21	19108146
chr21	19108160
chr21	19108204
chr21	19108214
chr21	19108216
chr21	19108220
chr21	19108500
chr21	19117183
chr21	19117213
chr21	19117237
chr21	19117253
chr21	19117292
chr21	19205967
chr21	19205973
chr21	19205988
chr21	19205997
chr21	19206025
chr21	19206037
chr21	19206041
chr21	19252484
chr21	19276037
chr21	19276173
chr21	19279947
chr21	19279995
chr21	19280004
chr21	19280011
chr21	19280025
chr21	19280046
chr21	19365199
chr21	19365213
chr21	19365229
chr21	19468705
chr21	19468743
chr21	19514244
chr21	19514350
chr21	19514417
chr21	19539828
chr21	19539906
chr21	19539916
chr21	19539922
chr21	19543714
chr21	19543746
chr21	19543771
chr21	19543776
chr21	19543804
chr21	19543814
chr21	19543816
chr21	19543820
chr21	19574223
chr21	19574267
chr21	19574271
chr21	19574283
chr21	19574313
chr21	19574358
chr21	19574374
chr21	19574411
chr21	19574414
chr21	19574418
chr21	19576860
chr21	19617870
chr21	19617874
chr21	19617930
chr21	19617934
chr21	19629016
chr21	19636595
chr21	19652441
chr21	19652582
chr21	19652616
chr21	19657013
chr21	19657030
chr21	19657076
chr21	19657083
chr21	19657115
chr21	19657121
chr21	19657146
chr21	19657178
chr21	19657190
chr21	19661551
chr21	19661604
chr21	19691738
chr21	19693860
chr21	19693871
chr21	19693906
chr21	19693911
chr21	19693944
chr21	19693948
chr21	19693957
chr21	19693963
chr21	19703111
chr21	19703117
chr21	19703155
chr21	19703185
chr21	19703205
chr21	19703216
chr21	19703245
chr21	19703258
chr21	19703262
chr21	19703282
chr21	19703306
chr21	19791644
chr21	19791688
chr21	19791692
chr21	19791700
chr21	19791744
chr21	19791754
chr21	19795925
chr21	19795936
chr21	19795955
chr21	19795969
chr21	19795976
chr21	19796023
chr21	19796025
chr21	19796029
chr21	19958635
chr21	19958657
chr21	19958681
chr21	19958724
chr21	19958735
chr21	19969235
chr21	19969262
chr21	19969295
chr21	20036162
chr21	20041275
chr21	20041281
chr21	20041319
chr21	20041324
chr21	20041328
chr21	20124089
chr21	20124100
chr21	20124120
chr21	20124134
chr21	20124145
chr21	20124151
chr21	20124178
chr21	20124188
chr21	20124190
chr21	20124194
chr21	20164212
chr21	20164243
chr21	20164254
chr21	20164274
chr21	20164288
chr21	20164299
chr21	20164334
chr21	20164342
chr21	20164348
chr21	20192917
chr21	20192925
chr21	20192942
chr21	20192957
chr21	20192981
chr21	20193013
chr21	20193057
chr21	20220079
chr21	20220085
chr21	20220095
chr21	20220098
chr21	20220139
chr21	20220184
chr21	20299740
chr21	20299789
chr21	20299800
chr21	20299814
chr21	20299834
chr21	20299837
chr21	20299845
chr21	20358870
chr21	20358961
chr21	20407892
chr21	20468820
chr21	20468823
chr21	20500625
chr21	20500641
chr21	20500674
chr21	20500677
chr21	20500688
chr21	20500694
chr21	20500720
chr21	20500733
chr21	20556031
chr21	20556079
chr21	20556104
chr21	20586346
chr21	20586350
chr21	20586352
chr21	20586362
chr21	20586395
chr21	20586399
chr21	20586406
chr21	20586420
chr21	20586440
chr21	20586451
chr21	20606330
chr21	20606345
chr21	20606354
chr21	20606391
chr21	20606397
chr21	20617578
chr21	20617588
chr21	20617605
chr21	20617615
chr21	20617640
chr21	20617657
chr21	20677630
chr21	20677684
chr21	20700637
chr21	20700647
chr21	20700658
chr21	20700691
chr21	20700699
chr21	20700703
chr21	20700747
chr21	20704415
chr21	20704513
chr21	20725207
chr21	20725221
chr21	20725237
chr21	20725279
chr21	20790000
chr21	20790011
chr21	20790031
chr21	20790045
chr21	20790052
chr21	20790089
chr21	20790099
chr21	20790101
chr21	20790105
chr21	20831229
chr21	20831233
chr21	20831245
chr21	20831278
chr21	20831282
chr21	20831289
chr21	20866181
chr21	20866188
chr21	20866202
chr21	20866205
chr21	20866218
chr21	20907871
chr21	20933871
chr21	20933918
chr21	20933920
chr21	20933924
chr21	20946684
chr21	20946686
chr21	20946689
chr21	21013421
chr21	21021782
chr21	21021824
chr21	21021845
chr21	21021889
chr21	21021926
chr21	21021934
chr21	21132186
chr21	21132281
chr21	21132291
chr21	21132293
chr21	21132319
chr21	21132325
chr21	21132354
chr21	21134812
chr21	21135718
chr21	21135726
chr21	21167713
chr21	21167782
chr21	21167783
chr21	21167790
chr21	21167791
chr21	21167799
chr21	21167815
chr21	21167821
chr21	21167838
chr21	21167845
chr21	21197928
chr21	21197976
chr21	21197981
chr21	21197992
chr21	21198006
chr21	21219044
chr21	21219055
chr21	21219075
chr21	21219089
chr21	21219133
chr21	21219145
chr21	21219149
chr21	21257271
chr21	21257312
chr21	21257316
chr21	21257368
chr21	21257388
chr21	21257457
chr21	21257466
chr21	21259043
chr21	21259098
chr21	21259135
chr21	21259165
chr21	21276792
chr21	21276878
chr21	21276943
chr21	21276961
chr21	21311408
chr21	21311437
chr21	21311439
chr21	21311482
chr21	21311513
chr21	21311527
chr21	21311534
chr21	21311580
chr21	21311583
chr21	21311587
chr21	21343096
chr21	21343118
chr21	21343153
chr21	21350700
chr21	21370182
chr21	21370209
chr21	21370285
chr21	21374155
chr21	21374159
chr21	21374171
chr21	21374199
chr21	21374208
chr21	21374215
chr21	21374229
chr21	21374249
chr21	21374260
chr21	21386857
chr21	21386861
chr21	21386872
chr21	21386900
chr21	21386905
chr21	21386916
chr21	21386930
chr21	21386950
chr21	21386962
chr21	21433837
chr21	21433843
chr21	21433852
chr21	21433856
chr21	21433880
chr21	21433885
chr21	21433902
chr21	21477417
chr21	21477418
chr21	21477433
chr21	21477434
chr21	21477478
chr21	21477502
chr21	21496202
chr21	21496226
chr21	21496257
chr21	21506074
chr21	21506161
chr21	21506169
chr21	21506219
chr21	21506257
chr21	21506263
chr21	21523777
chr21	21523925
chr21	21535319
chr21	21535471
chr21	21535506
chr21	21535567
chr21	21552339
chr21	21552350
chr21	21552395
chr21	21552400
chr21	21552428
chr21	21552438
chr21	21552440
chr21	21552443
chr21	21552444
chr21	21594403
chr21	21594442
chr21	21594457
chr21	21594461
chr21	21594472
chr21	21594506
chr21	21594510
chr21	21616507
chr21	21616531
chr21	21616563
chr21	21616599
chr21	21616631
chr21	21616651
chr21	21616654
chr21	21616660
chr21	21616688
chr21	21616698
chr21	21616700
chr21	21616704
chr21	21643394
chr21	21746874
chr21	21746880
chr21	21746911
chr21	21746918
chr21	21746923
chr21	21746934
chr21	21746948
chr21	21746968
chr21	21746979
chr21	21775642
chr21	21775706
chr21	21775708
chr21	21775775
chr21	21775787
chr21	21775815
chr21	21792927
chr21	21793061
chr21	21798245
chr21	21798305
chr21	21798311
chr21	21798346
chr21	21807530
chr21	21807547
chr21	21815352
chr21	21815356
chr21	21815358
chr21	21815361
chr21	21815368
chr21	21815401
chr21	21815412
chr21	21815445
chr21	21815480
chr21	21815486
chr21	21815490
chr21	21815510
chr21	21815534
chr21	21997241
chr21	22013052
chr21	22013056
chr21	22013058
chr21	22013068
chr21	22013096
chr21	22013101
chr21	22013126
chr21	22013146
chr21	22013157
chr21	22052190
chr21	22052312
chr21	22056145
chr21	22056149
chr21	22056151
chr21	22056194
chr21	22074495
chr21	22074506
chr21	22074511
chr21	22074553
chr21	22074557
chr21	22091005
chr21	22091049
chr21	22091079
chr21	22091110
chr21	22091146
chr21	22091202
chr21	22106358
chr21	22106388
chr21	22106398
chr21	22106426
chr21	22106428
chr21	22106485
chr21	22154409
chr21	22154426
chr21	22154442
chr21	22154454
chr21	22154490
chr21	22171031
chr21	22171075
chr21	22189439
chr21	22189450
chr21	22189470
chr21	22189484
chr21	22189495
chr21	22189500
chr21	22189528
chr21	22189540
chr21	22189544
chr21	22362678
chr21	22362682
chr21	22362684
chr21	22362694
chr21	22362727
chr21	22362731
chr21	22362752
chr21	22362772
chr21	22362783
chr21	22369363
chr21	22369368
chr21	22369424
chr21	22369430
chr21	22369441
chr21	22370873
chr21	22370930
chr21	22370950
chr21	22370986
chr21	22385526
chr21	22397638
chr21	22397682
chr21	22397694
chr21	22397698
chr21	22453606
chr21	22453666
chr21	22454276
chr21	22454280
chr21	22454282
chr21	22454292
chr21	22454325
chr21	22454342
chr21	22551943
chr21	22552078
chr21	22552094
chr21	22593925
chr21	22620903
chr21	22620923
chr21	22620957
chr21	22620965
chr21	22620969
chr21	22621013
chr21	22646207
chr21	22646213
chr21	22646275
chr21	22694989
chr21	22786980
chr21	22786990
chr21	22787025
chr21	22787032
chr21	22787041
chr21	22787069
chr21	22787079
chr21	22787081
chr21	22787085
chr21	22787857
chr21	22787877
chr21	22787891
chr21	22787902
chr21	22787907
chr21	22787935
chr21	22787947
chr21	22787951
chr21	22851626
chr21	22851630
chr21	22851632
chr21	22851679
chr21	22851686
chr21	22851720
chr21	22851731
chr21	22854343
chr21	22854373
chr21	22854375
chr21	22854418
chr21	22854419
chr21	22854441
chr21	22854442
chr21	22854468
chr21	22987602
chr21	23068853
chr21	23068864
chr21	23068872
chr21	23068897
chr21	23068913
chr21	23094932
chr21	23094943
chr21	23094963
chr21	23094977
chr21	23094988
chr21	23094993
chr21	23095021
chr21	23095031
chr21	23095033
chr21	23095037
chr21	23162594
chr21	23162655
chr21	23162663
chr21	23162691
chr21	23162707
chr21	23162717
chr21	23162735
chr21	23162740
chr21	23162751
chr21	23162765
chr21	23162785
chr21	23162828
chr21	23162860
chr21	23162884
chr21	23181063
chr21	23181069
chr21	23181107
chr21	23181112
chr21	23181157
chr21	23203342
chr21	23203354
chr21	23203420
chr21	23203421
chr21	23203468
chr21	23217774
chr21	23217829
chr21	23217837
chr21	23217869
chr21	23217877
chr21	23217948
chr21	23217973
chr21	23217981
chr21	23217989
chr21	23218012
chr21	23272067
chr21	23272121
chr21	23272137
chr21	23287214
chr21	23315331
chr21	23315338
chr21	23315480
chr21	23315496
chr21	23315559
chr21	23315571
chr21	23328120
chr21	23328130
chr21	23328158
chr21	23328163
chr21	23328167
chr21	23328174
